order_id,customer_id,product,amount,order_date,status,order_year_month
3909,160.0,Laptop,1203.0,2025-03-27,cancelled,2025-03
3910,713.0,Webcam,86.0,2025-09-29,completed,2025-09
3911,606.0,Mouse,28.0,2025-05-14,refunded,2025-05
3912,493.0,Mouse,69.0,2025-09-11,completed,2025-09
3913,898.0,Keyboard,115.0,2025-04-07,completed,2025-04
3914,868.0,Laptop,1198.0,2025-10-28,cancelled,2025-10
3915,5.0,Keyboard,124.0,2025-06-08,completed,2025-06
3916,861.0,SSD,139.0,2025-12-19,cancelled,2025-12
3917,957.0,Mouse,64.0,2025-07-09,pending,2025-07
3918,523.0,USB Cable,31.0,2025-11-05,refunded,2025-11
3919,620.0,Mouse,30.0,2026-01-19,completed,2026-01
3920,309.0,RAM,77.0,2025-08-24,refunded,2025-08
3921,294.0,Keyboard,80.0,2025-05-26,pending,2025-05
3922,50.0,Mouse,60.0,2025-09-29,pending,2025-09
3923,340.0,Laptop,1216.0,2025-05-18,refunded,2025-05
3924,69.0,Charger,60.0,2026-01-14,cancelled,2026-01
3925,331.0,Keyboard,113.0,2025-11-23,refunded,2025-11
3926,3.0,Keyboard,105.0,2025-08-04,cancelled,2025-08
3927,67.0,Webcam,87.0,2026-02-25,cancelled,2026-02
3928,368.0,Charger,49.0,2026-01-05,cancelled,2026-01
3929,613.0,Monitor,393.0,2025-04-03,completed,2025-04
3930,644.0,USB Cable,27.0,2025-06-06,refunded,2025-06
3931,412.0,Monitor,413.0,2025-08-18,cancelled,2025-08
3932,150.0,Keyboard,93.0,2025-08-07,completed,2025-08
3933,137.0,USB Cable,25.0,2026-01-25,cancelled,2026-01
3934,9.0,Webcam,51.0,2025-11-06,completed,2025-11
3935,670.0,Headphones,172.0,2025-04-03,pending,2025-04
3936,522.0,Charger,80.0,2025-04-02,pending,2025-04
3937,,Webcam,99.0,2025-04-03,completed,2025-04
3938,654.0,Charger,51.0,2025-09-12,completed,2025-09
3939,,Mouse,46.0,2025-12-17,pending,2025-12
3940,418.0,Keyboard,77.0,2025-05-15,completed,2025-05
3941,676.0,Keyboard,73.0,2025-08-20,pending,2025-08
3942,180.0,SSD,139.0,2025-10-07,cancelled,2025-10
3943,335.0,Keyboard,98.0,2025-12-28,pending,2025-12
3944,610.0,Headphones,142.0,2025-12-13,completed,2025-12
3945,770.0,SSD,127.0,2025-05-25,refunded,2025-05
3946,382.0,Mouse,60.0,2025-04-29,completed,2025-04
3947,31.0,USB Cable,12.0,2025-07-29,cancelled,2025-07
3948,,Keyboard,75.0,2025-06-13,pending,2025-06
3949,952.0,Charger,43.0,2025-08-24,completed,2025-08
3950,369.0,Webcam,85.0,2025-04-17,completed,2025-04
3951,,Laptop,1198.0,2026-03-13,completed,2026-03
3952,308.0,Mouse,54.0,2025-09-09,cancelled,2025-09
3953,338.0,Monitor,409.0,2025-08-22,completed,2025-08
3954,130.0,SSD,158.0,2026-02-15,completed,2026-02
3955,481.0,SSD,136.0,2025-09-01,refunded,2025-09
3956,132.0,SSD,112.0,2026-01-31,pending,2026-01
3957,569.0,RAM,84.0,2026-01-14,completed,2026-01
3958,510.0,SSD,151.0,2025-03-24,completed,2025-03
3959,572.0,RAM,119.0,2025-09-14,completed,2025-09
3960,844.0,RAM,116.0,2026-02-16,refunded,2026-02
3961,246.0,Charger,63.0,2025-06-26,completed,2025-06
3962,331.0,USB Cable,58.0,2025-07-20,refunded,2025-07
3963,314.0,Laptop,1224.0,2025-10-07,cancelled,2025-10
3964,1.0,Charger,63.0,2026-03-09,refunded,2026-03
3965,306.0,USB Cable,57.0,2025-11-23,pending,2025-11
3966,440.0,Laptop,1214.0,2025-04-28,completed,2025-04
3967,431.0,Webcam,65.0,2025-09-20,pending,2025-09
3968,455.0,Laptop,1195.0,2026-01-22,refunded,2026-01
3969,96.0,Monitor,416.0,2025-10-19,completed,2025-10
3970,60.0,Keyboard,87.0,2025-05-09,pending,2025-05
3971,200.0,Webcam,96.0,2025-09-28,refunded,2025-09
3972,628.0,Charger,43.0,2026-01-12,cancelled,2026-01
3973,511.0,Keyboard,85.0,2025-05-15,completed,2025-05
3974,247.0,Keyboard,122.0,2025-11-20,cancelled,2025-11
3975,5.0,Laptop,1207.0,2025-12-21,completed,2025-12
3976,114.0,USB Cable,21.0,2025-12-11,pending,2025-12
3977,111.0,USB Cable,34.0,2025-07-05,cancelled,2025-07
3978,980.0,RAM,129.0,2025-11-04,completed,2025-11
3979,577.0,Charger,25.0,2025-06-23,pending,2025-06
3980,63.0,Monitor,438.0,2025-06-23,pending,2025-06
3981,814.0,USB Cable,43.0,2025-12-16,cancelled,2025-12
3982,869.0,Mouse,35.0,2025-07-12,pending,2025-07
3983,287.0,Laptop,1248.0,2025-12-09,pending,2025-12
3984,927.0,RAM,108.0,2025-09-09,completed,2025-09
3985,,Keyboard,103.0,2025-10-26,pending,2025-10
3986,90.0,Charger,54.0,2025-09-29,pending,2025-09
3987,247.0,RAM,81.0,2026-03-20,refunded,2026-03
3988,880.0,Laptop,1215.0,2025-06-29,pending,2025-06
3989,770.0,Laptop,1203.0,2026-02-16,completed,2026-02
3990,513.0,Laptop,1219.0,2025-07-22,cancelled,2025-07
3991,429.0,Mouse,57.0,2025-08-08,completed,2025-08
3992,250.0,Monitor,413.0,2025-05-16,pending,2025-05
3993,619.0,Laptop,1190.0,2025-12-18,completed,2025-12
3994,596.0,USB Cable,27.0,2026-01-29,completed,2026-01
3995,349.0,Charger,70.0,2025-12-22,cancelled,2025-12
3996,758.0,USB Cable,29.0,2026-01-10,cancelled,2026-01
3997,637.0,Keyboard,79.0,2025-11-10,completed,2025-11
3998,745.0,Monitor,398.0,2026-01-08,pending,2026-01
3999,643.0,Webcam,79.0,2026-03-17,completed,2026-03
4000,452.0,Headphones,193.0,2025-03-29,pending,2025-03
4001,122.0,RAM,88.0,2025-11-11,cancelled,2025-11
4002,935.0,Mouse,73.0,2026-01-23,completed,2026-01
4003,439.0,Charger,70.0,2025-06-19,refunded,2025-06
4004,,Webcam,91.0,2025-08-16,refunded,2025-08
4005,590.0,Keyboard,100.0,2025-03-28,completed,2025-03
4006,489.0,SSD,113.0,2025-09-15,refunded,2025-09
4007,640.0,Laptop,1199.0,2026-01-31,pending,2026-01
4008,401.0,Webcam,90.0,2025-05-31,refunded,2025-05
4009,490.0,Charger,38.0,2026-02-05,cancelled,2026-02
4010,701.0,Webcam,57.0,2026-03-14,cancelled,2026-03
4011,142.0,Charger,77.0,2025-08-19,cancelled,2025-08
4012,226.0,Webcam,55.0,2026-03-22,completed,2026-03
4013,320.0,Monitor,391.0,2025-09-05,completed,2025-09
4014,465.0,USB Cable,49.0,2025-06-28,pending,2025-06
4015,930.0,Keyboard,120.0,2025-08-31,pending,2025-08
4016,147.0,Headphones,167.0,2025-12-21,cancelled,2025-12
4017,872.0,Charger,49.0,2025-11-18,pending,2025-11
4018,988.0,SSD,155.0,2025-09-28,cancelled,2025-09
4019,207.0,Webcam,76.0,2025-07-25,cancelled,2025-07
4020,350.0,Monitor,448.0,2026-03-23,pending,2026-03
4021,282.0,Laptop,1242.0,2025-05-31,refunded,2025-05
4022,439.0,Charger,43.0,2025-07-26,pending,2025-07
4023,898.0,Monitor,445.0,2026-02-06,cancelled,2026-02
4024,188.0,Headphones,160.0,2025-12-31,cancelled,2025-12
4025,255.0,Webcam,110.0,2025-09-07,cancelled,2025-09
4026,770.0,Charger,64.0,2025-04-28,refunded,2025-04
4027,452.0,SSD,128.0,2026-01-31,refunded,2026-01
4028,,RAM,88.0,2025-12-28,cancelled,2025-12
4029,417.0,Keyboard,85.0,2025-06-28,completed,2025-06
4030,994.0,RAM,96.0,2026-01-04,cancelled,2026-01
4031,880.0,Mouse,24.0,2025-08-27,completed,2025-08
4032,769.0,Webcam,106.0,2025-04-02,refunded,2025-04
4033,968.0,Monitor,437.0,2025-10-08,cancelled,2025-10
4034,599.0,Monitor,406.0,2025-04-27,cancelled,2025-04
4035,590.0,Mouse,34.0,2026-03-15,refunded,2026-03
4036,923.0,Laptop,1201.0,2026-01-21,pending,2026-01
4037,506.0,Webcam,85.0,2025-05-07,completed,2025-05
4038,505.0,RAM,99.0,2025-12-09,pending,2025-12
4039,299.0,Laptop,1219.0,2025-05-09,completed,2025-05
4040,543.0,Keyboard,70.0,2025-07-29,cancelled,2025-07
4041,970.0,Keyboard,114.0,2025-09-05,pending,2025-09
4042,902.0,Keyboard,109.0,2025-10-12,completed,2025-10
4043,277.0,USB Cable,4.0,2026-03-02,refunded,2026-03
4044,456.0,Laptop,1215.0,2026-03-12,pending,2026-03
4045,144.0,SSD,139.0,2026-03-14,pending,2026-03
4046,142.0,Keyboard,66.0,2025-05-29,completed,2025-05
4047,531.0,Headphones,172.0,2026-01-18,cancelled,2026-01
4048,792.0,SSD,123.0,2026-02-11,pending,2026-02
4049,870.0,Webcam,93.0,2025-09-26,refunded,2025-09
4050,171.0,SSD,148.0,2025-05-14,refunded,2025-05
4051,88.0,Monitor,414.0,2025-11-28,completed,2025-11
4052,260.0,RAM,128.0,2026-01-01,cancelled,2026-01
4053,614.0,Keyboard,66.0,2025-06-04,cancelled,2025-06
4054,733.0,Laptop,1197.0,2025-12-21,pending,2025-12
4055,782.0,Mouse,73.0,2025-10-02,pending,2025-10
4056,993.0,Laptop,1194.0,2026-01-03,completed,2026-01
4057,113.0,Webcam,72.0,2025-10-16,completed,2025-10
4058,975.0,SSD,156.0,2025-10-04,completed,2025-10
4059,63.0,Headphones,143.0,2025-04-10,cancelled,2025-04
4060,395.0,SSD,131.0,2025-10-05,completed,2025-10
4061,196.0,SSD,150.0,2025-10-07,completed,2025-10
4062,489.0,Headphones,169.0,2025-12-02,cancelled,2025-12
4063,44.0,RAM,110.0,2026-03-23,completed,2026-03
4064,954.0,USB Cable,24.0,2025-05-24,cancelled,2025-05
4065,836.0,Webcam,85.0,2025-05-21,cancelled,2025-05
4066,623.0,Laptop,1199.0,2025-11-28,refunded,2025-11
4067,415.0,RAM,103.0,2025-11-11,pending,2025-11
4068,96.0,Mouse,38.0,2026-02-01,refunded,2026-02
4069,433.0,Mouse,20.0,2025-06-14,refunded,2025-06
4070,365.0,RAM,117.0,2026-02-27,pending,2026-02
4071,68.0,Webcam,105.0,2025-12-11,completed,2025-12
4072,341.0,SSD,123.0,2025-10-07,cancelled,2025-10
4073,553.0,Mouse,52.0,2026-03-08,cancelled,2026-03
4074,154.0,SSD,133.0,2025-08-26,pending,2025-08
4075,254.0,RAM,111.0,2025-06-06,pending,2025-06
4076,676.0,Keyboard,71.0,2025-04-10,refunded,2025-04
4077,344.0,SSD,112.0,2026-03-13,completed,2026-03
4078,275.0,Charger,52.0,2025-08-17,refunded,2025-08
4079,835.0,Monitor,390.0,2025-08-13,pending,2025-08
4080,162.0,Webcam,61.0,2025-09-30,refunded,2025-09
4081,574.0,Monitor,406.0,2025-08-25,cancelled,2025-08
4082,757.0,Laptop,1200.0,2025-09-14,cancelled,2025-09
4083,,Headphones,167.0,2025-07-19,completed,2025-07
4084,,Webcam,102.0,2025-12-13,pending,2025-12
4085,939.0,RAM,129.0,2025-07-11,refunded,2025-07
4086,9.0,Webcam,98.0,2025-04-20,pending,2025-04
4087,171.0,Webcam,100.0,2025-12-08,refunded,2025-12
4088,973.0,Mouse,22.0,2025-11-23,cancelled,2025-11
4089,751.0,Webcam,91.0,2025-06-08,refunded,2025-06
4090,63.0,Laptop,1218.0,2025-12-17,completed,2025-12
4091,145.0,Headphones,149.0,2025-10-27,pending,2025-10
4092,222.0,Laptop,1212.0,2025-04-17,refunded,2025-04
4093,458.0,Webcam,56.0,2025-12-25,refunded,2025-12
4094,597.0,Webcam,56.0,2025-05-14,refunded,2025-05
4095,359.0,Charger,50.0,2025-09-16,refunded,2025-09
4096,625.0,Charger,58.0,2025-05-21,pending,2025-05
4097,17.0,Laptop,1229.0,2026-03-14,cancelled,2026-03
4098,860.0,Headphones,200.0,2026-03-16,pending,2026-03
4099,730.0,USB Cable,12.0,2026-03-17,refunded,2026-03
4100,187.0,Keyboard,118.0,2025-08-14,completed,2025-08
4101,250.0,RAM,115.0,2025-05-21,completed,2025-05
4102,292.0,Webcam,92.0,2025-08-24,pending,2025-08
4103,343.0,Webcam,100.0,2025-10-26,completed,2025-10
4104,39.0,Mouse,17.0,2025-06-22,completed,2025-06
4105,156.0,Charger,25.0,2025-07-30,completed,2025-07
4106,358.0,SSD,146.0,2025-06-14,pending,2025-06
4107,932.0,USB Cable,38.0,2026-03-06,refunded,2026-03
4108,209.0,Monitor,410.0,2025-05-14,cancelled,2025-05
4109,367.0,Webcam,107.0,2025-08-17,completed,2025-08
4110,585.0,Charger,55.0,2025-12-14,completed,2025-12
4111,994.0,SSD,169.0,2025-10-24,refunded,2025-10
4112,291.0,Monitor,441.0,2025-11-25,pending,2025-11
4113,966.0,Webcam,94.0,2025-06-07,pending,2025-06
4114,374.0,Keyboard,114.0,2025-05-15,pending,2025-05
4115,271.0,RAM,127.0,2025-07-02,pending,2025-07
4116,132.0,Headphones,140.0,2025-07-21,completed,2025-07
4117,753.0,Keyboard,66.0,2025-11-12,refunded,2025-11
4118,683.0,Charger,75.0,2025-09-30,completed,2025-09
4119,573.0,USB Cable,17.0,2025-10-01,pending,2025-10
4120,118.0,Charger,66.0,2025-12-31,pending,2025-12
4121,713.0,Monitor,405.0,2025-10-29,cancelled,2025-10
4122,932.0,Monitor,414.0,2025-06-16,pending,2025-06
4123,60.0,Laptop,1236.0,2025-08-31,completed,2025-08
4124,610.0,RAM,85.0,2026-01-18,completed,2026-01
4125,745.0,Laptop,1241.0,2025-10-08,cancelled,2025-10
4126,46.0,Keyboard,98.0,2025-11-02,pending,2025-11
4127,67.0,USB Cable,34.0,2025-05-19,pending,2025-05
4128,758.0,Monitor,393.0,2026-02-09,cancelled,2026-02
4129,428.0,Charger,30.0,2025-12-25,pending,2025-12
4130,547.0,Laptop,1222.0,2025-12-12,completed,2025-12
4131,651.0,Charger,58.0,2026-02-07,completed,2026-02
4132,780.0,RAM,89.0,2026-03-06,refunded,2026-03
4133,788.0,Webcam,104.0,2025-04-07,completed,2025-04
4134,226.0,Mouse,68.0,2026-01-24,completed,2026-01
4135,562.0,Monitor,420.0,2025-06-25,pending,2025-06
4136,510.0,Monitor,428.0,2025-11-08,refunded,2025-11
4137,143.0,Mouse,50.0,2025-08-26,completed,2025-08
4138,433.0,RAM,84.0,2025-05-24,refunded,2025-05
4139,365.0,Laptop,1238.0,2025-12-08,completed,2025-12
4140,491.0,Mouse,47.0,2026-02-03,refunded,2026-02
4141,129.0,SSD,144.0,2025-09-18,pending,2025-09
4142,558.0,SSD,167.0,2025-07-08,cancelled,2025-07
4143,407.0,Keyboard,94.0,2025-10-01,refunded,2025-10
4144,436.0,Charger,52.0,2025-04-25,refunded,2025-04
4145,12.0,RAM,114.0,2025-12-16,pending,2025-12
4146,973.0,Charger,77.0,2026-03-10,cancelled,2026-03
4147,657.0,RAM,113.0,2026-02-03,completed,2026-02
4148,248.0,USB Cable,36.0,2025-06-20,completed,2025-06
4149,489.0,Webcam,79.0,2026-01-29,pending,2026-01
4150,857.0,Webcam,74.0,2025-09-20,cancelled,2025-09
4151,935.0,SSD,133.0,2025-12-05,completed,2025-12
4152,941.0,Headphones,147.0,2025-08-29,refunded,2025-08
4153,397.0,USB Cable,30.0,2025-04-13,pending,2025-04
4154,143.0,RAM,130.0,2025-05-01,cancelled,2025-05
4155,96.0,SSD,144.0,2025-12-30,refunded,2025-12
4156,316.0,SSD,137.0,2026-01-26,completed,2026-01
4157,793.0,Laptop,1190.0,2025-12-17,pending,2025-12
4158,654.0,Keyboard,98.0,2026-02-18,refunded,2026-02
4159,358.0,Webcam,53.0,2025-11-13,pending,2025-11
4160,604.0,Monitor,391.0,2025-07-22,completed,2025-07
4161,349.0,Laptop,1194.0,2025-11-23,refunded,2025-11
4162,282.0,Keyboard,101.0,2025-06-23,completed,2025-06
4163,353.0,Keyboard,76.0,2025-08-01,pending,2025-08
4164,,Monitor,442.0,2025-03-28,completed,2025-03
4165,,Laptop,1190.0,2025-12-09,refunded,2025-12
4166,140.0,Headphones,190.0,2025-09-17,pending,2025-09
4167,434.0,Keyboard,81.0,2025-10-24,refunded,2025-10
4168,812.0,Headphones,141.0,2025-06-13,cancelled,2025-06
4169,95.0,Headphones,159.0,2025-08-29,refunded,2025-08
4170,377.0,Charger,68.0,2025-06-29,refunded,2025-06
4171,556.0,Webcam,100.0,2026-03-24,pending,2026-03
4172,963.0,USB Cable,14.0,2026-01-20,cancelled,2026-01
4173,390.0,Charger,82.0,2025-09-18,refunded,2025-09
4174,204.0,Headphones,172.0,2025-11-01,pending,2025-11
4175,877.0,Monitor,432.0,2025-10-17,cancelled,2025-10
4176,646.0,Keyboard,119.0,2025-11-01,refunded,2025-11
4177,,Headphones,173.0,2026-02-05,cancelled,2026-02
4178,,Webcam,80.0,2025-11-23,cancelled,2025-11
4179,521.0,RAM,88.0,2025-04-08,pending,2025-04
4180,419.0,RAM,105.0,2025-05-02,pending,2025-05
4181,308.0,Monitor,445.0,2026-01-24,refunded,2026-01
4182,888.0,SSD,112.0,2025-11-14,cancelled,2025-11
4183,313.0,USB Cable,51.0,2025-04-29,completed,2025-04
4184,611.0,Keyboard,99.0,2025-04-27,cancelled,2025-04
4185,843.0,Laptop,1193.0,2026-03-12,refunded,2026-03
4186,777.0,RAM,118.0,2025-06-19,pending,2025-06
4187,458.0,Monitor,448.0,2025-10-22,refunded,2025-10
4188,605.0,USB Cable,17.0,2025-12-08,cancelled,2025-12
4189,5.0,Monitor,425.0,2025-10-30,completed,2025-10
4190,573.0,USB Cable,7.0,2026-01-16,cancelled,2026-01
4191,714.0,Laptop,1209.0,2025-12-11,cancelled,2025-12
4192,576.0,Mouse,34.0,2025-04-07,pending,2025-04
4193,143.0,Webcam,88.0,2025-11-15,cancelled,2025-11
4194,701.0,Monitor,442.0,2025-09-01,pending,2025-09
4195,853.0,USB Cable,12.0,2025-09-08,completed,2025-09
4196,103.0,Mouse,24.0,2026-02-03,pending,2026-02
4197,282.0,Keyboard,90.0,2025-04-06,cancelled,2025-04
4198,271.0,Keyboard,100.0,2025-08-16,refunded,2025-08
4199,188.0,USB Cable,7.0,2026-01-12,completed,2026-01
4200,542.0,Monitor,425.0,2025-12-21,cancelled,2025-12
4201,83.0,Headphones,180.0,2025-08-29,refunded,2025-08
4202,844.0,Mouse,52.0,2026-02-19,pending,2026-02
4203,682.0,Headphones,162.0,2025-06-11,cancelled,2025-06
4204,706.0,Webcam,94.0,2025-05-29,completed,2025-05
4205,486.0,Keyboard,99.0,2025-11-09,completed,2025-11
4206,453.0,Headphones,164.0,2025-07-22,completed,2025-07
4207,89.0,USB Cable,53.0,2025-07-08,refunded,2025-07
4208,740.0,Keyboard,113.0,2025-08-21,refunded,2025-08
4209,772.0,Charger,26.0,2025-04-03,cancelled,2025-04
4210,803.0,Webcam,80.0,2025-09-07,pending,2025-09
4211,61.0,Charger,61.0,2026-02-13,pending,2026-02
4212,247.0,Laptop,1240.0,2025-08-02,pending,2025-08
4213,973.0,Mouse,42.0,2025-11-28,refunded,2025-11
4214,34.0,USB Cable,46.0,2025-07-30,pending,2025-07
4215,694.0,Charger,53.0,2026-03-12,pending,2026-03
4216,178.0,Monitor,407.0,2025-07-03,pending,2025-07
4217,570.0,SSD,112.0,2026-01-04,cancelled,2026-01
4218,93.0,Headphones,181.0,2025-07-20,pending,2025-07
4219,836.0,Monitor,415.0,2025-12-04,cancelled,2025-12
4220,149.0,SSD,121.0,2025-11-11,pending,2025-11
4221,483.0,USB Cable,49.0,2025-12-30,cancelled,2025-12
4222,621.0,RAM,74.0,2025-05-21,completed,2025-05
4223,25.0,Headphones,180.0,2025-10-14,cancelled,2025-10
4224,872.0,Monitor,431.0,2026-02-03,cancelled,2026-02
4225,382.0,Monitor,448.0,2025-11-16,completed,2025-11
4226,877.0,Keyboard,107.0,2025-12-20,refunded,2025-12
4227,110.0,USB Cable,1.0,2025-12-24,refunded,2025-12
4228,972.0,Webcam,88.0,2026-01-03,pending,2026-01
4229,348.0,Mouse,73.0,2025-05-25,refunded,2025-05
4230,115.0,Charger,34.0,2025-09-22,completed,2025-09
4231,501.0,Monitor,442.0,2025-04-25,pending,2025-04
4232,253.0,Charger,61.0,2025-07-30,completed,2025-07
4233,,Webcam,77.0,2025-10-06,refunded,2025-10
4234,141.0,RAM,102.0,2026-01-12,refunded,2026-01
4235,300.0,USB Cable,54.0,2026-03-12,completed,2026-03
4236,261.0,Headphones,172.0,2025-07-17,completed,2025-07
4237,7.0,Keyboard,114.0,2025-07-13,refunded,2025-07
4238,574.0,Webcam,85.0,2026-02-21,completed,2026-02
4239,318.0,USB Cable,56.0,2025-04-26,completed,2025-04
4240,410.0,Webcam,98.0,2025-08-19,refunded,2025-08
4241,49.0,Headphones,140.0,2025-11-06,pending,2025-11
4242,471.0,USB Cable,19.0,2025-11-13,completed,2025-11
4243,246.0,Charger,59.0,2025-12-25,completed,2025-12
4244,851.0,SSD,152.0,2025-06-05,pending,2025-06
4245,893.0,USB Cable,6.0,2026-01-31,pending,2026-01
4246,103.0,SSD,129.0,2025-09-17,pending,2025-09
4247,549.0,SSD,120.0,2025-07-25,cancelled,2025-07
4248,790.0,SSD,157.0,2025-08-31,pending,2025-08
4249,771.0,Charger,58.0,2025-08-03,completed,2025-08
4250,228.0,Charger,78.0,2025-05-21,completed,2025-05
4251,684.0,Mouse,56.0,2025-05-24,refunded,2025-05
4252,615.0,Laptop,1219.0,2025-03-29,cancelled,2025-03
4253,189.0,Laptop,1192.0,2025-06-01,completed,2025-06
4254,716.0,Mouse,64.0,2025-07-15,completed,2025-07
4255,468.0,Mouse,42.0,2025-09-25,pending,2025-09
4256,814.0,Laptop,1240.0,2025-11-14,cancelled,2025-11
4257,7.0,SSD,133.0,2025-07-10,completed,2025-07
4258,599.0,Mouse,54.0,2025-10-14,cancelled,2025-10
4259,266.0,USB Cable,26.0,2025-05-28,refunded,2025-05
4260,347.0,Charger,77.0,2025-11-05,completed,2025-11
4261,511.0,Mouse,30.0,2025-04-20,refunded,2025-04
4262,120.0,SSD,142.0,2025-04-27,refunded,2025-04
4263,247.0,RAM,92.0,2025-12-09,refunded,2025-12
4264,784.0,Charger,84.0,2026-02-21,refunded,2026-02
4265,382.0,USB Cable,31.0,2025-11-21,pending,2025-11
4266,867.0,SSD,140.0,2026-01-29,cancelled,2026-01
4267,747.0,Keyboard,78.0,2025-05-16,cancelled,2025-05
4268,310.0,Headphones,190.0,2025-07-26,refunded,2025-07
4269,435.0,Monitor,420.0,2025-07-31,pending,2025-07
4270,114.0,Mouse,66.0,2025-05-11,refunded,2025-05
4271,306.0,Keyboard,105.0,2025-08-11,completed,2025-08
4272,233.0,Mouse,53.0,2026-01-27,refunded,2026-01
4273,213.0,Charger,41.0,2025-12-18,refunded,2025-12
4274,321.0,Charger,59.0,2026-02-07,refunded,2026-02
4275,950.0,Laptop,1203.0,2026-01-10,refunded,2026-01
4276,237.0,Laptop,1191.0,2025-11-03,cancelled,2025-11
4277,618.0,Monitor,415.0,2026-03-14,pending,2026-03
4278,353.0,RAM,81.0,2025-07-20,pending,2025-07
4279,971.0,RAM,77.0,2025-06-14,pending,2025-06
4280,338.0,RAM,84.0,2026-01-20,cancelled,2026-01
4281,52.0,Charger,72.0,2025-06-22,pending,2025-06
4282,463.0,Keyboard,73.0,2025-05-19,pending,2025-05
4283,198.0,Laptop,1195.0,2026-03-22,completed,2026-03
4284,969.0,Charger,66.0,2025-04-02,completed,2025-04
4285,694.0,Webcam,83.0,2025-06-14,cancelled,2025-06
4286,292.0,RAM,109.0,2025-12-03,refunded,2025-12
4287,166.0,Keyboard,71.0,2025-06-12,refunded,2025-06
4288,875.0,Charger,75.0,2026-02-07,cancelled,2026-02
4289,756.0,Mouse,50.0,2025-09-01,completed,2025-09
4290,10.0,Charger,29.0,2026-01-15,refunded,2026-01
4291,875.0,USB Cable,26.0,2025-05-16,pending,2025-05
4292,849.0,Mouse,25.0,2025-07-10,refunded,2025-07
4293,361.0,Webcam,102.0,2026-03-12,pending,2026-03
4294,106.0,Charger,63.0,2026-01-31,cancelled,2026-01
4295,936.0,SSD,142.0,2025-09-16,completed,2025-09
4296,217.0,SSD,164.0,2025-08-31,completed,2025-08
4297,,Laptop,1197.0,2025-10-13,pending,2025-10
4298,79.0,Charger,56.0,2026-03-24,cancelled,2026-03
4299,176.0,Mouse,39.0,2025-06-02,pending,2025-06
4300,432.0,Mouse,66.0,2025-05-31,pending,2025-05
4301,540.0,USB Cable,17.0,2025-09-29,completed,2025-09
4302,706.0,RAM,123.0,2025-08-17,completed,2025-08
4303,616.0,USB Cable,47.0,2025-10-20,cancelled,2025-10
4304,516.0,Monitor,411.0,2026-02-17,refunded,2026-02
4305,241.0,RAM,128.0,2025-08-12,completed,2025-08
4306,751.0,Monitor,428.0,2025-06-27,pending,2025-06
4307,985.0,USB Cable,6.0,2026-01-09,refunded,2026-01
4308,615.0,Keyboard,85.0,2025-08-04,completed,2025-08
4309,925.0,Headphones,193.0,2026-01-11,refunded,2026-01
4310,927.0,Mouse,67.0,2025-08-28,pending,2025-08
4311,39.0,Mouse,59.0,2025-08-04,refunded,2025-08
4312,367.0,Headphones,146.0,2026-02-25,pending,2026-02
4313,326.0,Monitor,396.0,2025-06-17,cancelled,2025-06
4314,618.0,Monitor,390.0,2025-10-07,refunded,2025-10
4315,755.0,USB Cable,49.0,2025-04-21,completed,2025-04
4316,678.0,Headphones,163.0,2025-12-02,refunded,2025-12
4317,747.0,Laptop,1225.0,2025-07-19,pending,2025-07
4318,652.0,Monitor,411.0,2026-01-20,completed,2026-01
4319,69.0,Monitor,403.0,2025-12-06,refunded,2025-12
4320,30.0,Webcam,94.0,2026-01-09,pending,2026-01
4321,724.0,Headphones,140.0,2025-10-21,pending,2025-10
4322,662.0,Keyboard,112.0,2025-04-28,cancelled,2025-04
4323,901.0,Monitor,441.0,2026-02-22,completed,2026-02
4324,,Monitor,417.0,2026-03-19,cancelled,2026-03
4325,913.0,SSD,116.0,2025-12-08,cancelled,2025-12
4326,780.0,SSD,165.0,2025-10-05,cancelled,2025-10
4327,32.0,Keyboard,109.0,2025-05-01,cancelled,2025-05
4328,377.0,Laptop,1234.0,2026-01-20,cancelled,2026-01
4329,916.0,Mouse,22.0,2025-06-15,refunded,2025-06
4330,427.0,Headphones,140.0,2025-07-29,cancelled,2025-07
4331,198.0,RAM,104.0,2025-12-05,completed,2025-12
4332,328.0,Headphones,193.0,2026-03-16,pending,2026-03
4333,96.0,RAM,73.0,2026-01-18,pending,2026-01
4334,924.0,Mouse,16.0,2025-06-13,pending,2025-06
4335,274.0,Keyboard,112.0,2025-06-30,pending,2025-06
4336,248.0,Webcam,74.0,2026-01-24,refunded,2026-01
4337,434.0,RAM,81.0,2025-09-08,pending,2025-09
4338,551.0,Charger,30.0,2025-08-31,cancelled,2025-08
4339,,SSD,160.0,2025-10-26,pending,2025-10
4340,637.0,Monitor,440.0,2025-04-16,cancelled,2025-04
4341,880.0,Keyboard,83.0,2026-03-23,completed,2026-03
4342,525.0,Monitor,407.0,2025-04-01,refunded,2025-04
4343,691.0,SSD,144.0,2025-09-04,pending,2025-09
4344,484.0,USB Cable,6.0,2025-11-17,refunded,2025-11
4345,750.0,Laptop,1222.0,2026-02-14,refunded,2026-02
4346,295.0,Keyboard,83.0,2025-09-14,pending,2025-09
4347,967.0,RAM,130.0,2025-12-07,pending,2025-12
4348,,Headphones,153.0,2025-04-16,cancelled,2025-04
4349,883.0,USB Cable,10.0,2025-07-31,cancelled,2025-07
4350,944.0,Webcam,103.0,2026-03-08,completed,2026-03
