order_id,customer_id,product,amount,order_date,status
3797,366,SSD,128,2025-09-27,completed
3798,,RAM,77,2026-01-29,refunded
3799,14,Keyboard,122,2025-10-20,pending
3800,415,RAM,105,2025-09-11,completed
3801,913,Mouse,29,2025-11-16,canceled
3802,396,Laptop,1235,2025-06-01,canceled
3803,499,Webcam,68,2025-04-19,completed
3804,830,Keyboard,99,2025-11-29,refunded
3805,248,Monitor,439,2026-01-17,completed
3806,874,USB Cable,59,2025-09-10,completed
3807,394,Keyboard,72,2026-02-12,pending
3808,127,RAM,117,2026-03-22,refunded
3809,976,Mouse,15,2025-05-18,pending
3810,938,Monitor,407,2025-07-22,pending
3811,138,Keyboard,73,2025-05-29,pending
3812,41,Mouse,72,2025-10-20,pending
3813,568,Monitor,447,2025-09-06,refunded
3814,17,Mouse,45,2026-01-03,refunded
3815,651,Headphones,157,2025-12-19,refunded
3816,632,Keyboard,78,2026-03-06,pending
3817,469,Headphones,194,2026-02-12,refunded
3818,315,Keyboard,120,2025-08-17,refunded
3819,393,Monitor,421,2025-07-09,pending
3820,599,USB Cable,47,2025-11-07,refunded
3821,365,RAM,118,2025-08-13,pending
3822,450,Charger,79,2025-03-27,canceled
3823,47,Laptop,,2025-07-19,canceled
3824,821,USB Cable,21,2025-05-18,completed
3825,852,Headphones,189,2026-01-31,canceled
3826,563,Charger,55,2025-10-23,pending
3827,235,RAM,70,2025-12-30,canceled
3828,240,Mouse,31,2025-10-04,canceled
3829,713,Mouse,38,2025-11-18,refunded
3830,153,USB Cable,5,2025-06-05,completed
3831,469,SSD,143,2026-01-18,refunded
3832,66,Keyboard,120,2026-02-25,completed
3833,293,Monitor,418,2026-02-13,refunded
3834,527,Monitor,393,2025-12-10,canceled
3835,741,SSD,140,2025-10-21,pending
3836,87,USB Cable,5,2025-06-01,completed
3837,,Charger,35,2025-05-17,completed
3838,818,SSD,114,2025-07-14,refunded
3839,416,SSD,130,2025-04-29,refunded
3840,466,Laptop,1216,2025-10-05,completed
3841,593,Monitor,405,2026-03-04,completed
3842,724,Monitor,390,2025-04-07,refunded
3843,56,Keyboard,97,2025-05-09,refunded
3844,708,USB Cable,58,2025-07-29,completed
3845,142,Keyboard,83,2025-04-18,completed
3846,28,Charger,51,2026-02-05,refunded
3847,263,USB Cable,,2026-02-26,pending
3848,412,Charger,82,2025-11-19,pending
3849,145,Keyboard,73,2025-06-05,pending
3850,328,Monitor,445,2025-05-22,pending
3851,382,Charger,33,2026-03-21,completed
3852,629,Laptop,1244,2025-06-17,completed
3853,548,Headphones,153,2026-02-23,pending
3854,658,Keyboard,88,2025-12-31,pending
3855,120,Monitor,400,2025-04-02,pending
3856,853,Charger,68,2026-02-08,canceled
3857,191,SSD,135,2026-03-04,canceled
3858,454,Charger,75,2025-05-08,completed
3859,441,Charger,37,2026-03-05,canceled
3860,830,RAM,130,2025-04-02,canceled
3861,652,Webcam,90,2026-02-04,pending
3862,653,USB Cable,11,2026-01-30,refunded
3863,855,Mouse,36,2025-06-08,pending
3864,414,USB Cable,52,2025-04-11,canceled
3865,500,Charger,35,2025-08-31,canceled
3866,524,Laptop,1229,2025-06-04,refunded
3867,485,USB Cable,14,2025-12-31,pending
3868,380,Keyboard,83,2025-10-26,refunded
3869,946,Charger,52,2025-05-08,canceled
3870,575,RAM,114,2026-03-13,refunded
3871,785,RAM,105,2025-09-25,canceled
3872,208,Charger,56,2025-10-21,pending
3873,84,Keyboard,106,2025-09-29,refunded
3874,429,Monitor,437,2025-05-22,pending
3875,676,Headphones,166,2025-06-08,canceled
3876,685,RAM,71,2026-03-03,refunded
3877,552,Keyboard,83,2025-12-20,refunded
3878,624,SSD,160,2025-08-02,completed
3879,230,SSD,115,2026-03-23,completed
3880,672,Monitor,434,2025-08-22,refunded
3881,510,Monitor,420,2025-06-08,pending
3882,171,Laptop,1250,2025-04-26,completed
3883,835,Webcam,85,2025-09-25,completed
3884,750,Headphones,176,2025-09-14,pending
3885,293,Charger,75,2025-09-26,pending
3886,792,Webcam,75,2026-03-04,pending
3887,148,RAM,123,2025-03-29,pending
3888,353,Charger,38,2025-08-10,pending
3889,767,RAM,,2025-08-24,canceled
3890,587,Headphones,172,2026-03-10,completed
3891,658,Charger,69,2025-04-29,refunded
3892,,RAM,96,2025-08-02,refunded
3893,699,SSD,124,2025-07-15,pending
3894,34,Mouse,39,2025-04-16,completed
3895,585,Laptop,1197,2026-03-05,refunded
3896,617,Headphones,186,2025-11-17,completed
3897,232,Monitor,407,2025-06-15,canceled
3898,430,Webcam,92,2025-12-05,pending
3899,814,Mouse,33,2025-11-17,completed
3900,708,Headphones,145,2026-01-14,completed
3901,506,RAM,83,2026-02-07,completed
3902,558,Mouse,,2025-03-29,refunded
3903,671,RAM,112,2026-03-11,completed
3904,320,Keyboard,122,2025-12-16,completed
3905,903,Charger,79,2026-02-15,refunded
3906,558,Laptop,1237,2025-04-09,completed
3907,253,Headphones,149,2026-01-28,completed
3908,265,SSD,167,2025-05-27,canceled
3909,160,Laptop,1203,2025-03-27,canceled
3910,713,Webcam,86,2025-09-29,completed
3911,606,Mouse,28,2025-05-14,refunded
3912,493,Mouse,69,2025-09-11,completed
3913,898,Keyboard,115,2025-04-07,completed
3914,868,Laptop,1198,2025-10-28,canceled
3915,5,Keyboard,124,2025-06-08,completed
3916,861,SSD,139,2025-12-19,canceled
3917,957,Mouse,64,2025-07-09,pending
3918,523,USB Cable,31,2025-11-05,refunded
3919,620,Mouse,30,2026-01-19,completed
3920,309,RAM,77,2025-08-24,refunded
3921,294,Keyboard,80,2025-05-26,pending
3922,50,Mouse,60,2025-09-29,pending
3923,340,Laptop,1216,2025-05-18,refunded
3924,69,Charger,60,2026-01-14,canceled
3925,331,Keyboard,113,2025-11-23,refunded
3926,3,Keyboard,105,2025-08-04,canceled
3927,67,Webcam,87,2026-02-25,canceled
3928,368,Charger,49,2026-01-05,canceled
3929,613,Monitor,393,2025-04-03,completed
3930,644,USB Cable,27,2025-06-06,refunded
3931,412,Monitor,413,2025-08-18,canceled
3932,150,Keyboard,93,2025-08-07,completed
3933,137,USB Cable,25,2026-01-25,canceled
3934,9,Webcam,51,2025-11-06,completed
3935,670,Headphones,,2025-04-03,pending
3936,522,Charger,80,2025-04-02,pending
3937,,Webcam,99,2025-04-03,completed
3938,654,Charger,51,2025-09-12,completed
3939,,Mouse,46,2025-12-17,pending
3940,418,Keyboard,77,2025-05-15,completed
3941,676,Keyboard,73,2025-08-20,pending
3942,180,SSD,,2025-10-07,canceled
3943,335,Keyboard,98,2025-12-28,pending
3944,610,Headphones,142,2025-12-13,completed
3945,770,SSD,127,2025-05-25,refunded
3946,382,Mouse,60,2025-04-29,completed
3947,31,USB Cable,12,2025-07-29,canceled
3948,,Keyboard,75,2025-06-13,pending
3949,952,Charger,43,2025-08-24,completed
3950,369,Webcam,85,2025-04-17,completed
3951,,Laptop,1198,2026-03-13,completed
3952,308,Mouse,54,2025-09-09,canceled
3953,338,Monitor,409,2025-08-22,completed
3954,130,SSD,158,2026-02-15,completed
3955,481,SSD,136,2025-09-01,refunded
3956,132,SSD,112,2026-01-31,pending
3957,569,RAM,84,2026-01-14,completed
3958,510,SSD,151,2025-03-24,completed
3959,572,RAM,119,2025-09-14,completed
3960,844,RAM,116,2026-02-16,refunded
3961,246,Charger,63,2025-06-26,completed
3962,331,USB Cable,58,2025-07-20,refunded
3963,314,Laptop,1224,2025-10-07,canceled
3964,1,Charger,63,2026-03-09,refunded
3965,306,USB Cable,57,2025-11-23,pending
3966,440,Laptop,1214,2025-04-28,completed
3967,431,Webcam,65,2025-09-20,pending
3968,455,Laptop,1195,2026-01-22,refunded
3969,96,Monitor,416,2025-10-19,completed
3970,60,Keyboard,87,2025-05-09,pending
3971,200,Webcam,96,2025-09-28,refunded
3972,628,Charger,43,2026-01-12,canceled
3973,511,Keyboard,85,2025-05-15,completed
3974,247,Keyboard,122,2025-11-20,canceled
3975,5,Laptop,1207,2025-12-21,completed
3976,114,USB Cable,21,2025-12-11,pending
3977,111,USB Cable,34,2025-07-05,canceled
3978,980,RAM,129,2025-11-04,completed
3979,577,Charger,25,2025-06-23,pending
3980,63,Monitor,438,2025-06-23,pending
3981,814,USB Cable,43,2025-12-16,canceled
3982,869,Mouse,35,2025-07-12,pending
3983,287,Laptop,1248,2025-12-09,pending
3984,927,RAM,108,2025-09-09,completed
3985,,Keyboard,103,2025-10-26,pending
3986,90,Charger,54,2025-09-29,pending
3987,247,RAM,81,2026-03-20,refunded
3988,880,Laptop,1215,2025-06-29,pending
3989,770,Laptop,1203,2026-02-16,completed
3990,513,Laptop,,2025-07-22,canceled
3991,429,Mouse,57,2025-08-08,completed
3992,250,Monitor,413,2025-05-16,pending
3993,619,Laptop,1190,2025-12-18,completed
3994,596,USB Cable,27,2026-01-29,completed
3995,349,Charger,70,2025-12-22,canceled
3996,758,USB Cable,,2026-01-10,canceled
3997,637,Keyboard,79,2025-11-10,completed
3998,745,Monitor,398,2026-01-08,pending
3999,643,Webcam,79,2026-03-17,completed
4000,452,Headphones,193,2025-03-29,pending
4001,122,RAM,88,2025-11-11,canceled
4002,935,Mouse,73,2026-01-23,completed
4003,439,Charger,70,2025-06-19,refunded
4004,,Webcam,91,2025-08-16,refunded
4005,590,Keyboard,100,2025-03-28,completed
4006,489,SSD,113,2025-09-15,refunded
4007,640,Laptop,1199,2026-01-31,pending
4008,401,Webcam,90,2025-05-31,refunded
4009,490,Charger,38,2026-02-05,canceled
4010,701,Webcam,57,2026-03-14,canceled
4011,142,Charger,77,2025-08-19,canceled
4012,226,Webcam,55,2026-03-22,completed
4013,320,Monitor,391,2025-09-05,completed
4014,465,USB Cable,49,2025-06-28,pending
4015,930,Keyboard,120,2025-08-31,pending
4016,147,Headphones,167,2025-12-21,canceled
4017,872,Charger,49,2025-11-18,pending
4018,988,SSD,155,2025-09-28,canceled
4019,207,Webcam,76,2025-07-25,canceled
4020,350,Monitor,448,2026-03-23,pending
4021,282,Laptop,1242,2025-05-31,refunded
4022,439,Charger,43,2025-07-26,pending
4023,898,Monitor,445,2026-02-06,canceled
4024,188,Headphones,160,2025-12-31,canceled
4025,255,Webcam,110,2025-09-07,canceled
4026,770,Charger,64,2025-04-28,refunded
4027,452,SSD,128,2026-01-31,refunded
4028,,RAM,88,2025-12-28,canceled
4029,417,Keyboard,85,2025-06-28,completed
4030,994,RAM,96,2026-01-04,canceled
4031,880,Mouse,24,2025-08-27,completed
4032,769,Webcam,106,2025-04-02,refunded
4033,968,Monitor,437,2025-10-08,canceled
4034,599,Monitor,406,2025-04-27,canceled
4035,590,Mouse,34,2026-03-15,refunded
4036,923,Laptop,1201,2026-01-21,pending
4037,506,Webcam,85,2025-05-07,completed
4038,505,RAM,99,2025-12-09,pending
4039,299,Laptop,1219,2025-05-09,completed
4040,543,Keyboard,70,2025-07-29,canceled
4041,970,Keyboard,114,2025-09-05,pending
4042,902,Keyboard,109,2025-10-12,completed
4043,277,USB Cable,4,2026-03-02,refunded
4044,456,Laptop,1215,2026-03-12,pending
4045,144,SSD,,2026-03-14,pending
4046,142,Keyboard,66,2025-05-29,completed
4047,531,Headphones,172,2026-01-18,canceled
4048,792,SSD,123,2026-02-11,pending
4049,870,Webcam,93,2025-09-26,refunded
4050,171,SSD,148,2025-05-14,refunded
4051,88,Monitor,414,2025-11-28,completed
4052,260,RAM,128,2026-01-01,canceled
4053,614,Keyboard,66,2025-06-04,canceled
4054,733,Laptop,1197,2025-12-21,pending
4055,782,Mouse,73,2025-10-02,pending
4056,993,Laptop,1194,2026-01-03,completed
4057,113,Webcam,72,2025-10-16,completed
4058,975,SSD,156,2025-10-04,completed
4059,63,Headphones,143,2025-04-10,canceled
4060,395,SSD,131,2025-10-05,completed
4061,196,SSD,150,2025-10-07,completed
4062,489,Headphones,169,2025-12-02,canceled
4063,44,RAM,110,2026-03-23,completed
4064,954,USB Cable,24,2025-05-24,canceled
4065,836,Webcam,85,2025-05-21,canceled
4066,623,Laptop,1199,2025-11-28,refunded
4067,415,RAM,103,2025-11-11,pending
4068,96,Mouse,38,2026-02-01,refunded
4069,433,Mouse,20,2025-06-14,refunded
4070,365,RAM,117,2026-02-27,pending
4071,68,Webcam,105,2025-12-11,completed
4072,341,SSD,123,2025-10-07,canceled
4073,553,Mouse,52,2026-03-08,canceled
4074,154,SSD,133,2025-08-26,pending
4075,254,RAM,111,2025-06-06,pending
4076,676,Keyboard,71,2025-04-10,refunded
4077,344,SSD,112,2026-03-13,completed
4078,275,Charger,52,2025-08-17,refunded
4079,835,Monitor,390,2025-08-13,pending
4080,162,Webcam,61,2025-09-30,refunded
4081,574,Monitor,406,2025-08-25,canceled
4082,757,Laptop,1200,2025-09-14,canceled
4083,,Headphones,167,2025-07-19,completed
4084,,Webcam,102,2025-12-13,pending
4085,939,RAM,129,2025-07-11,refunded
4086,9,Webcam,98,2025-04-20,pending
4087,171,Webcam,100,2025-12-08,refunded
4088,973,Mouse,22,2025-11-23,canceled
4089,751,Webcam,91,2025-06-08,refunded
4090,63,Laptop,1218,2025-12-17,completed
4091,145,Headphones,149,2025-10-27,pending
4092,222,Laptop,1212,2025-04-17,refunded
4093,458,Webcam,56,2025-12-25,refunded
4094,597,Webcam,56,2025-05-14,refunded
4095,359,Charger,50,2025-09-16,refunded
4096,625,Charger,58,2025-05-21,pending
4097,17,Laptop,1229,2026-03-14,canceled
4098,860,Headphones,200,2026-03-16,pending
4099,730,USB Cable,12,2026-03-17,refunded
4100,187,Keyboard,118,2025-08-14,completed
4101,250,RAM,115,2025-05-21,completed
4102,292,Webcam,92,2025-08-24,pending
4103,343,Webcam,100,2025-10-26,completed
4104,39,Mouse,17,2025-06-22,completed
4105,156,Charger,25,2025-07-30,completed
4106,358,SSD,146,2025-06-14,pending
4107,932,USB Cable,38,2026-03-06,refunded
4108,209,Monitor,410,2025-05-14,canceled
4109,367,Webcam,107,2025-08-17,completed
4110,585,Charger,55,2025-12-14,completed
4111,994,SSD,169,2025-10-24,refunded
4112,291,Monitor,441,2025-11-25,pending
4113,966,Webcam,94,2025-06-07,pending
4114,374,Keyboard,114,2025-05-15,pending
4115,271,RAM,127,2025-07-02,pending
4116,132,Headphones,140,2025-07-21,completed
4117,753,Keyboard,66,2025-11-12,refunded
4118,683,Charger,75,2025-09-30,completed
4119,573,USB Cable,17,2025-10-01,pending
4120,118,Charger,66,2025-12-31,pending
4121,713,Monitor,405,2025-10-29,canceled
4122,932,Monitor,414,2025-06-16,pending
4123,60,Laptop,1236,2025-08-31,completed
4124,610,RAM,85,2026-01-18,completed
4125,745,Laptop,1241,2025-10-08,canceled
4126,46,Keyboard,98,2025-11-02,pending
4127,67,USB Cable,34,2025-05-19,pending
4128,758,Monitor,393,2026-02-09,canceled
4129,428,Charger,30,2025-12-25,pending
4130,547,Laptop,1222,2025-12-12,completed
4131,651,Charger,58,2026-02-07,completed
4132,780,RAM,89,2026-03-06,refunded
4133,788,Webcam,104,2025-04-07,completed
4134,226,Mouse,68,2026-01-24,completed
4135,562,Monitor,,2025-06-25,pending
4136,510,Monitor,428,2025-11-08,refunded
4137,143,Mouse,50,2025-08-26,completed
4138,433,RAM,84,2025-05-24,refunded
4139,365,Laptop,1238,2025-12-08,completed
4140,491,Mouse,47,2026-02-03,refunded
4141,129,SSD,144,2025-09-18,pending
4142,558,SSD,167,2025-07-08,canceled
4143,407,Keyboard,94,2025-10-01,refunded
4144,436,Charger,52,2025-04-25,refunded
4145,12,RAM,114,2025-12-16,pending
4146,973,Charger,77,2026-03-10,canceled
4147,657,RAM,113,2026-02-03,completed
4148,248,USB Cable,36,2025-06-20,completed
4149,489,Webcam,79,2026-01-29,pending
4150,857,Webcam,74,2025-09-20,canceled
4151,935,SSD,133,2025-12-05,completed
4152,941,Headphones,147,2025-08-29,refunded
4153,397,USB Cable,30,2025-04-13,pending
4154,143,RAM,130,2025-05-01,canceled
4155,96,SSD,144,2025-12-30,refunded
4156,316,SSD,137,2026-01-26,completed
4157,793,Laptop,1190,2025-12-17,pending
4158,654,Keyboard,98,2026-02-18,refunded
4159,358,Webcam,53,2025-11-13,pending
4160,604,Monitor,391,2025-07-22,completed
4161,349,Laptop,1194,2025-11-23,refunded
4162,282,Keyboard,101,2025-06-23,completed
4163,353,Keyboard,76,2025-08-01,pending
4164,,Monitor,442,2025-03-28,completed
4165,,Laptop,1190,2025-12-09,refunded
4166,140,Headphones,190,2025-09-17,pending
4167,434,Keyboard,81,2025-10-24,refunded
4168,812,Headphones,141,2025-06-13,canceled
4169,95,Headphones,159,2025-08-29,refunded
4170,377,Charger,68,2025-06-29,refunded
4171,556,Webcam,100,2026-03-24,pending
4172,963,USB Cable,14,2026-01-20,canceled
4173,390,Charger,82,2025-09-18,refunded
4174,204,Headphones,172,2025-11-01,pending
4175,877,Monitor,432,2025-10-17,canceled
4176,646,Keyboard,119,2025-11-01,refunded
4177,,Headphones,173,2026-02-05,canceled
4178,,Webcam,80,2025-11-23,canceled
4179,521,RAM,88,2025-04-08,pending
4180,419,RAM,105,2025-05-02,pending
4181,308,Monitor,445,2026-01-24,refunded
4182,888,SSD,112,2025-11-14,canceled
4183,313,USB Cable,51,2025-04-29,completed
4184,611,Keyboard,99,2025-04-27,canceled
4185,843,Laptop,1193,2026-03-12,refunded
4186,777,RAM,118,2025-06-19,pending
4187,458,Monitor,448,2025-10-22,refunded
4188,605,USB Cable,17,2025-12-08,canceled
4189,5,Monitor,425,2025-10-30,completed
4190,573,USB Cable,7,2026-01-16,canceled
4191,714,Laptop,1209,2025-12-11,canceled
4192,576,Mouse,34,2025-04-07,pending
4193,143,Webcam,88,2025-11-15,canceled
4194,701,Monitor,442,2025-09-01,pending
4195,853,USB Cable,12,2025-09-08,completed
4196,103,Mouse,24,2026-02-03,pending
4197,282,Keyboard,90,2025-04-06,canceled
4198,271,Keyboard,100,2025-08-16,refunded
4199,188,USB Cable,7,2026-01-12,completed
4200,542,Monitor,425,2025-12-21,canceled
4201,83,Headphones,180,2025-08-29,refunded
4202,844,Mouse,52,2026-02-19,pending
4203,682,Headphones,162,2025-06-11,canceled
4204,706,Webcam,94,2025-05-29,completed
4205,486,Keyboard,99,2025-11-09,completed
4206,453,Headphones,164,2025-07-22,completed
4207,89,USB Cable,53,2025-07-08,refunded
4208,740,Keyboard,113,2025-08-21,refunded
4209,772,Charger,26,2025-04-03,canceled
4210,803,Webcam,,2025-09-07,pending
4211,61,Charger,61,2026-02-13,pending
4212,247,Laptop,1240,2025-08-02,pending
4213,973,Mouse,42,2025-11-28,refunded
4214,34,USB Cable,46,2025-07-30,pending
4215,694,Charger,53,2026-03-12,pending
4216,178,Monitor,407,2025-07-03,pending
4217,570,SSD,112,2026-01-04,canceled
4218,93,Headphones,181,2025-07-20,pending
4219,836,Monitor,415,2025-12-04,canceled
4220,149,SSD,121,2025-11-11,pending
4221,483,USB Cable,49,2025-12-30,canceled
4222,621,RAM,74,2025-05-21,completed
4223,25,Headphones,180,2025-10-14,canceled
4224,872,Monitor,431,2026-02-03,canceled
4225,382,Monitor,448,2025-11-16,completed
4226,877,Keyboard,107,2025-12-20,refunded
4227,110,USB Cable,1,2025-12-24,refunded
4228,972,Webcam,88,2026-01-03,pending
4229,348,Mouse,73,2025-05-25,refunded
4230,115,Charger,34,2025-09-22,completed
4231,501,Monitor,442,2025-04-25,pending
4232,253,Charger,61,2025-07-30,completed
4233,,Webcam,77,2025-10-06,refunded
4234,141,RAM,102,2026-01-12,refunded
4235,300,USB Cable,54,2026-03-12,completed
4236,261,Headphones,,2025-07-17,completed
4237,7,Keyboard,114,2025-07-13,refunded
4238,574,Webcam,85,2026-02-21,completed
4239,318,USB Cable,56,2025-04-26,completed
4240,410,Webcam,98,2025-08-19,refunded
4241,49,Headphones,140,2025-11-06,pending
4242,471,USB Cable,19,2025-11-13,completed
4243,246,Charger,59,2025-12-25,completed
4244,851,SSD,152,2025-06-05,pending
4245,893,USB Cable,6,2026-01-31,pending
4246,103,SSD,129,2025-09-17,pending
4247,549,SSD,120,2025-07-25,canceled
4248,790,SSD,157,2025-08-31,pending
4249,771,Charger,58,2025-08-03,completed
4250,228,Charger,78,2025-05-21,completed
4251,684,Mouse,56,2025-05-24,refunded
4252,615,Laptop,1219,2025-03-29,canceled
4253,189,Laptop,1192,2025-06-01,completed
4254,716,Mouse,64,2025-07-15,completed
4255,468,Mouse,42,2025-09-25,pending
4256,814,Laptop,1240,2025-11-14,canceled
4257,7,SSD,133,2025-07-10,completed
4258,599,Mouse,54,2025-10-14,canceled
4259,266,USB Cable,26,2025-05-28,refunded
4260,347,Charger,77,2025-11-05,completed
4261,511,Mouse,30,2025-04-20,refunded
4262,120,SSD,142,2025-04-27,refunded
4263,247,RAM,92,2025-12-09,refunded
4264,784,Charger,84,2026-02-21,refunded
4265,382,USB Cable,31,2025-11-21,pending
4266,867,SSD,140,2026-01-29,canceled
4267,747,Keyboard,78,2025-05-16,canceled
4268,310,Headphones,190,2025-07-26,refunded
4269,435,Monitor,,2025-07-31,pending
4270,114,Mouse,66,2025-05-11,refunded
4271,306,Keyboard,105,2025-08-11,completed
4272,233,Mouse,53,2026-01-27,refunded
4273,213,Charger,41,2025-12-18,refunded
4274,321,Charger,59,2026-02-07,refunded
4275,950,Laptop,1203,2026-01-10,refunded
4276,237,Laptop,1191,2025-11-03,canceled
4277,618,Monitor,415,2026-03-14,pending
4278,353,RAM,81,2025-07-20,pending
4279,971,RAM,77,2025-06-14,pending
4280,338,RAM,84,2026-01-20,canceled
4281,52,Charger,72,2025-06-22,pending
4282,463,Keyboard,73,2025-05-19,pending
4283,198,Laptop,1195,2026-03-22,completed
4284,969,Charger,66,2025-04-02,completed
4285,694,Webcam,83,2025-06-14,canceled
4286,292,RAM,109,2025-12-03,refunded
4287,166,Keyboard,71,2025-06-12,refunded
4288,875,Charger,75,2026-02-07,canceled
4289,756,Mouse,50,2025-09-01,completed
4290,10,Charger,29,2026-01-15,refunded
4291,875,USB Cable,26,2025-05-16,pending
4292,849,Mouse,25,2025-07-10,refunded
4293,361,Webcam,102,2026-03-12,pending
4294,106,Charger,63,2026-01-31,canceled
4295,936,SSD,142,2025-09-16,completed
4296,217,SSD,164,2025-08-31,completed
4297,,Laptop,1197,2025-10-13,pending
4298,79,Charger,56,2026-03-24,canceled
4299,176,Mouse,39,2025-06-02,pending
4300,432,Mouse,66,2025-05-31,pending
4301,540,USB Cable,17,2025-09-29,completed
4302,706,RAM,123,2025-08-17,completed
4303,616,USB Cable,47,2025-10-20,canceled
4304,516,Monitor,411,2026-02-17,refunded
4305,241,RAM,128,2025-08-12,completed
4306,751,Monitor,428,2025-06-27,pending
4307,985,USB Cable,6,2026-01-09,refunded
4308,615,Keyboard,85,2025-08-04,completed
4309,925,Headphones,193,2026-01-11,refunded
4310,927,Mouse,67,2025-08-28,pending
4311,39,Mouse,59,2025-08-04,refunded
4312,367,Headphones,146,2026-02-25,pending
4313,326,Monitor,396,2025-06-17,canceled
4314,618,Monitor,390,2025-10-07,refunded
4315,755,USB Cable,49,2025-04-21,completed
4316,678,Headphones,163,2025-12-02,refunded
4317,747,Laptop,1225,2025-07-19,pending
4318,652,Monitor,411,2026-01-20,completed
4319,69,Monitor,403,2025-12-06,refunded
4320,30,Webcam,94,2026-01-09,pending
4321,724,Headphones,140,2025-10-21,pending
4322,662,Keyboard,112,2025-04-28,canceled
4323,901,Monitor,441,2026-02-22,completed
4324,,Monitor,417,2026-03-19,canceled
4325,913,SSD,116,2025-12-08,canceled
4326,780,SSD,165,2025-10-05,canceled
4327,32,Keyboard,109,2025-05-01,canceled
4328,377,Laptop,1234,2026-01-20,canceled
4329,916,Mouse,22,2025-06-15,refunded
4330,427,Headphones,140,2025-07-29,canceled
4331,198,RAM,104,2025-12-05,completed
4332,328,Headphones,193,2026-03-16,pending
4333,96,RAM,73,2026-01-18,pending
4334,924,Mouse,16,2025-06-13,pending
4335,274,Keyboard,112,2025-06-30,pending
4336,248,Webcam,74,2026-01-24,refunded
4337,434,RAM,81,2025-09-08,pending
4338,551,Charger,30,2025-08-31,canceled
4339,,SSD,160,2025-10-26,pending
4340,637,Monitor,440,2025-04-16,canceled
4341,880,Keyboard,83,2026-03-23,completed
4342,525,Monitor,407,2025-04-01,refunded
4343,691,SSD,144,2025-09-04,pending
4344,484,USB Cable,6,2025-11-17,refunded
4345,750,Laptop,1222,2026-02-14,refunded
4346,295,Keyboard,83,2025-09-14,pending
4347,967,RAM,130,2025-12-07,pending
4348,,Headphones,153,2025-04-16,canceled
4349,883,USB Cable,10,2025-07-31,canceled
4350,944,Webcam,103,2026-03-08,completed
4351,927,RAM,125,2025-07-03,refunded
4352,616,Mouse,68,2025-06-24,refunded
4353,469,Mouse,,2026-02-15,pending
4354,818,RAM,91,2025-04-03,canceled
4355,467,Monitor,449,2025-10-28,canceled
4356,626,Charger,67,2025-08-28,refunded
4357,461,RAM,104,2025-12-28,canceled
4358,110,Webcam,94,2025-05-11,completed
4359,444,RAM,73,2025-08-16,completed
4360,930,Mouse,20,2025-11-21,completed
4361,537,Headphones,190,2025-07-15,refunded
4362,,USB Cable,26,2025-12-04,refunded
4363,347,Mouse,49,2025-07-13,refunded
4364,394,Webcam,92,2025-06-17,canceled
4365,700,Keyboard,78,2026-01-10,canceled
4366,377,RAM,126,2025-09-25,refunded
4367,905,Headphones,160,2025-08-20,completed
4368,419,RAM,120,2025-12-29,pending
4369,139,Headphones,197,2026-03-17,pending
4370,483,SSD,147,2025-10-24,pending
4371,128,Headphones,142,2026-02-02,pending
4372,699,Monitor,424,2026-03-14,canceled
4373,439,Keyboard,113,2025-04-12,refunded
4374,809,Mouse,55,2025-12-25,refunded
4375,663,Headphones,176,2025-10-25,pending
4376,573,Laptop,1232,2026-01-01,refunded
4377,227,Laptop,1236,2025-04-18,completed
4378,783,Keyboard,93,2025-04-16,refunded
4379,826,RAM,,2025-08-22,pending
4380,943,SSD,165,2025-05-22,canceled
4381,726,Webcam,79,2025-06-03,canceled
4382,50,Monitor,414,2026-03-17,canceled
4383,199,Charger,38,2026-01-01,canceled
4384,644,RAM,86,2026-03-21,refunded
4385,766,Monitor,404,2026-01-23,completed
4386,155,Monitor,404,2025-04-03,canceled
4387,489,Laptop,1218,2026-02-26,pending
4388,309,Headphones,195,2025-12-15,canceled
4389,178,Charger,81,2025-07-23,pending
4390,456,SSD,130,2025-04-27,completed
4391,568,RAM,101,2025-08-18,refunded
4392,792,USB Cable,39,2025-12-05,canceled
4393,964,Headphones,193,2025-11-29,canceled
4394,195,Webcam,97,2026-01-12,refunded
4395,891,Laptop,1238,2025-08-10,pending
4396,571,Webcam,68,2025-09-13,completed
4397,982,Webcam,76,2026-01-28,refunded
4398,456,USB Cable,12,2025-05-29,canceled
4399,483,Monitor,431,2025-07-15,pending
4400,808,Laptop,1231,2025-05-27,completed
4401,35,Charger,48,2025-08-28,refunded
4402,248,Headphones,186,2025-06-24,canceled
4403,982,USB Cable,41,2025-04-26,refunded
4404,185,Monitor,445,2025-06-27,pending
4405,,Laptop,1245,2025-06-05,completed
4406,585,Mouse,19,2025-07-30,completed
4407,599,USB Cable,52,2025-11-15,refunded
4408,784,RAM,102,2025-04-22,refunded
4409,89,SSD,116,2025-09-05,canceled
4410,459,Headphones,165,2025-04-27,refunded
4411,482,Webcam,77,2025-06-26,completed
4412,419,SSD,141,2026-02-08,completed
4413,598,Charger,50,2025-04-15,refunded
4414,629,Laptop,1237,2025-10-13,canceled
4415,352,RAM,,2025-11-28,canceled
4416,70,Headphones,185,2025-04-27,pending
4417,4,Keyboard,101,2025-03-24,pending
4418,876,Laptop,1210,2026-03-19,canceled
4419,639,SSD,137,2025-03-28,pending
4420,57,USB Cable,4,2025-07-21,pending
